record_identity,operator,unique_journey_identifier,unique_identifier,route_number_(identifier),route_direction,has_duplicated_stops,location,published_arrival_time,published_departure_time,next_stop_id,next_stop_arrival_time,operates_on_mondays,operates_on_tuesdays,operates_on_wednesdays,operates_on_thursdays,operates_on_fridays,operates_on_saturdays,operates_on_sundays,first_date_of_operation,last_date_of_operation,school_term_time,activity_flag,bank_holidays,running_board,vehicle_type,registration_number,bay_number,fare_stage_indicator,timing_point_indicator
QO,TAS,000001,TAS000001,TA01,I,0,2580DAW0107,,09:25:00,2580DAW0080,09:25:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,,X,999999,BUS,99999999,,F0,T1
QI,TAS,000001,TAS000001,TA01,I,0,2580DAW0080,09:25:00,09:25:00,2580DAW0097,09:26:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580DAW0097,09:26:00,09:26:00,2580DAW0062,09:26:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580DAW0062,09:26:00,09:26:00,2580DAW0033,09:26:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580DAW0033,09:26:00,09:26:00,2580DAW0017,09:27:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580DAW0017,09:27:00,09:27:00,2580DAW0077,09:27:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580DAW0077,09:27:00,09:27:00,2580DAW0082,09:27:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580DAW0082,09:27:00,09:27:00,2580DAW0022,09:28:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580DAW0022,09:28:00,09:28:00,2580SPV0004,09:28:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580SPV0004,09:28:00,09:28:00,2580DAW0088,09:29:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580DAW0088,09:29:00,09:29:00,2580SPV0007,09:30:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580SPV0007,09:30:00,09:30:00,2580BLC0014,09:30:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,TAS,000001,TAS000001,TA01,I,0,2580BLC0014,09:30:00,09:30:00,2580WHS00002,09:35:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580WHS00002,09:35:00,09:35:00,2580ENT0001,09:36:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580ENT0001,09:36:00,09:36:00,2580EDG0015,09:38:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580EDG0015,09:38:00,09:38:00,2580EDG0013,09:40:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580EDG0013,09:40:00,09:40:00,2580EDG0020,09:40:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,TAS,000001,TAS000001,TA01,I,0,2580EDG0020,09:40:00,09:40:00,2580EDG0021,09:40:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580EDG0021,09:40:00,09:40:00,2580EDG0001,09:40:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,TAS,000001,TAS000001,TA01,I,0,2580EDG0001,09:40:00,09:40:00,2580EDG0007,09:40:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580EDG0007,09:40:00,09:40:00,2580EDG0012,09:41:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580EDG0012,09:41:00,09:41:00,2580TBT0005,09:42:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580TBT0005,09:42:00,09:42:00,2580TBT0003,09:43:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580TBT0003,09:43:00,09:43:00,2580TBT0001,09:43:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580TBT0001,09:43:00,09:43:00,2580CPT0004,09:44:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580CPT0004,09:44:00,09:44:00,2580CPT0001,09:45:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,TAS,000001,TAS000001,TA01,I,0,2580CPT0001,09:45:00,09:45:00,2580CPT0008,09:46:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,TAS,000001,TAS000001,TA01,I,0,2580CPT0008,09:46:00,09:46:00,2580TUR0001,09:46:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580TUR0001,09:46:00,09:46:00,2580TUR0004,09:47:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,2580TUR0004,09:47:00,09:47:00,1800WA13111,09:47:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,1800WA13111,09:47:00,09:47:00,1800WA13091,09:48:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,1800WA13091,09:48:00,09:48:00,1800WA13071,09:49:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,1800WA13071,09:49:00,09:49:00,1800WA13051,09:50:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,1800WA13051,09:50:00,09:50:00,1800WA13791,09:50:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,TAS,000001,TAS000001,TA01,I,0,1800WA13791,09:50:00,09:50:00,1800WA13811,09:51:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,1800WA13811,09:51:00,09:51:00,1800WA13821,09:52:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,1800WA13821,09:52:00,09:52:00,1800WA12371,09:53:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,1800WA12371,09:53:00,09:53:00,1800WA13471,09:55:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,TAS,000001,TAS000001,TA01,I,0,1800WA13471,09:55:00,09:55:00,1800WA08191,09:57:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000001,TAS000001,TA01,I,0,1800WA08191,09:57:00,09:57:00,1800WA13841,10:00:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QT,TAS,000001,TAS000001,TA01,I,0,1800WA13841,10:00:00,,,,1,1,0,1,0,0,0,2017-09-03,20991231,0,,X,999999,BUS,99999999,,F0,T1
QO,TAS,000002,TAS000002,TA01,I,0,2580EDG0013,,10:40:00,2580EDG0020,10:40:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,,X,999999,BUS,99999999,,F0,T1
QI,TAS,000002,TAS000002,TA01,I,0,2580EDG0020,10:40:00,10:40:00,2580EDG0021,10:40:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000002,TAS000002,TA01,I,0,2580EDG0021,10:40:00,10:40:00,2580EDG0001,10:40:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,TAS,000002,TAS000002,TA01,I,0,2580EDG0001,10:40:00,10:40:00,2580EDG0007,10:40:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000002,TAS000002,TA01,I,0,2580EDG0007,10:40:00,10:40:00,2580EDG0012,10:41:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000002,TAS000002,TA01,I,0,2580EDG0012,10:41:00,10:41:00,2580TBT0005,10:42:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000002,TAS000002,TA01,I,0,2580TBT0005,10:42:00,10:42:00,2580TBT0003,10:43:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,TAS,000002,TAS000002,TA01,I,0,2580TBT0003,10:43:00,10:43:00,2580TBT0001,10:43:00,1,1,0,1,0,0,0,2017-09-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
