record_identity,operator,unique_journey_identifier,unique_identifier,route_number_(identifier),route_direction,has_duplicated_stops,location,published_arrival_time,published_departure_time,next_stop_id,next_stop_arrival_time,operates_on_mondays,operates_on_tuesdays,operates_on_wednesdays,operates_on_thursdays,operates_on_fridays,operates_on_saturdays,operates_on_sundays,first_date_of_operation,last_date_of_operation,school_term_time,activity_flag,bank_holidays,running_board,vehicle_type,registration_number,bay_number,fare_stage_indicator,timing_point_indicator
QO,SPT,000001,SPT000001,X50,I,0,450025338,,09:55:00,450019131,09:55:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,,X,999999,BUS,99999999,,F0,T1
QI,SPT,000001,SPT000001,X50,I,0,450019131,09:55:00,09:55:00,450019130,09:56:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,SPT,000001,SPT000001,X50,I,0,450019130,09:56:00,09:56:00,450028939,09:57:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,SPT,000001,SPT000001,X50,I,0,450028939,09:57:00,09:57:00,450027497,09:57:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,SPT,000001,SPT000001,X50,I,0,450027497,09:57:00,09:57:00,450019125,09:58:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,SPT,000001,SPT000001,X50,I,0,450019125,09:58:00,09:58:00,450019123,09:58:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,SPT,000001,SPT000001,X50,I,0,450019123,09:58:00,09:58:00,450028107,09:59:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,SPT,000001,SPT000001,X50,I,0,450028107,09:59:00,09:59:00,450019121,10:00:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,SPT,000001,SPT000001,X50,I,0,450019121,10:00:00,10:00:00,450029435,10:00:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,SPT,000001,SPT000001,X50,I,0,450029435,10:00:00,10:00:00,450029436,10:01:00,0,1,0,0,0,0,0,2017-02-21,20991231,0,B,X,999999,BUS,99999999,,F0,T0
