record_identity,operator,unique_journey_identifier,unique_identifier,route_number_(identifier),route_direction,has_duplicated_stops,location,published_arrival_time,published_departure_time,next_stop_id,next_stop_arrival_time,operates_on_mondays,operates_on_tuesdays,operates_on_wednesdays,operates_on_thursdays,operates_on_fridays,operates_on_saturdays,operates_on_sundays,first_date_of_operation,last_date_of_operation,school_term_time,activity_flag,bank_holidays,running_board,vehicle_type,registration_number,bay_number,fare_stage_indicator,timing_point_indicator
QO,MET,000009,MET000009,7,I,0,9400ZZMAMCU1,,07:10:00,9400ZZMAHCY1,07:12:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMAHCY1,07:12:00,07:12:00,9400ZZMAANC2,07:13:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMAANC2,07:13:00,07:13:00,9400ZZMASQY2,07:15:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMASQY2,07:15:00,07:15:00,9400ZZMAEXC2,07:17:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMAEXC2,07:17:00,07:17:00,9400ZZMAPOM1,07:19:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMAPOM1,07:19:00,07:19:00,9400ZZMACRN1,07:22:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMACRN1,07:22:00,07:22:00,9400ZZMAGMX1,07:25:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMAGMX1,07:25:00,07:25:00,9400ZZMASTP1,07:28:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMASTP1,07:28:00,07:28:00,9400ZZMAPGD1,07:31:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMAPGD1,07:31:00,07:31:00,9400ZZMAPIC1,07:34:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMAPIC1,07:34:00,07:34:00,9400ZZMANIS1,07:37:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMANIS1,07:37:00,07:37:00,9400ZZMAHTN1,07:39:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000009,MET000009,7,I,0,9400ZZMAHTN1,07:39:00,07:39:00,9400ZZMAECS1,07:40:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QT,MET,000009,MET000009,7,I,0,9400ZZMAECS1,07:40:00,,,,1,1,1,1,1,0,0,2018-04-04,20991231,0,,X,999999,METRO,99999999,,F0,T1
QO,MET,000010,MET000010,7,I,0,9400ZZMAMCU1,,07:22:00,9400ZZMAHCY1,07:24:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMAHCY1,07:24:00,07:24:00,9400ZZMAANC2,07:25:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMAANC2,07:25:00,07:25:00,9400ZZMASQY2,07:27:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMASQY2,07:27:00,07:27:00,9400ZZMAEXC2,07:29:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMAEXC2,07:29:00,07:29:00,9400ZZMAPOM1,07:31:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMAPOM1,07:31:00,07:31:00,9400ZZMACRN1,07:34:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMACRN1,07:34:00,07:34:00,9400ZZMAGMX1,07:37:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMAGMX1,07:37:00,07:37:00,9400ZZMASTP1,07:40:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMASTP1,07:40:00,07:40:00,9400ZZMAPGD1,07:43:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMAPGD1,07:43:00,07:43:00,9400ZZMAPIC1,07:46:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMAPIC1,07:46:00,07:46:00,9400ZZMANIS1,07:49:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMANIS1,07:49:00,07:49:00,9400ZZMAHTN1,07:51:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000010,MET000010,7,I,0,9400ZZMAHTN1,07:51:00,07:51:00,9400ZZMAECS1,07:52:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QT,MET,000010,MET000010,7,I,0,9400ZZMAECS1,07:52:00,,,,1,1,1,1,1,0,0,2018-04-04,20991231,0,,X,999999,METRO,99999999,,F0,T1
QO,MET,000011,MET000011,7,I,0,9400ZZMAMCU1,,07:34:00,9400ZZMAHCY1,07:36:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMAHCY1,07:36:00,07:36:00,9400ZZMAANC2,07:37:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMAANC2,07:37:00,07:37:00,9400ZZMASQY2,07:39:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMASQY2,07:39:00,07:39:00,9400ZZMAEXC2,07:41:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMAEXC2,07:41:00,07:41:00,9400ZZMAPOM1,07:43:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMAPOM1,07:43:00,07:43:00,9400ZZMACRN1,07:46:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMACRN1,07:46:00,07:46:00,9400ZZMAGMX1,07:49:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMAGMX1,07:49:00,07:49:00,9400ZZMASTP1,07:52:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMASTP1,07:52:00,07:52:00,9400ZZMAPGD1,07:55:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMAPGD1,07:55:00,07:55:00,9400ZZMAPIC1,07:58:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMAPIC1,07:58:00,07:58:00,9400ZZMANIS1,08:01:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMANIS1,08:01:00,08:01:00,9400ZZMAHTN1,08:03:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000011,MET000011,7,I,0,9400ZZMAHTN1,08:03:00,08:03:00,9400ZZMAECS1,08:04:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QT,MET,000011,MET000011,7,I,0,9400ZZMAECS1,08:04:00,,,,1,1,1,1,1,0,0,2018-04-04,20991231,0,,X,999999,METRO,99999999,,F0,T1
QO,MET,000012,MET000012,7,I,0,9400ZZMAMCU1,,07:46:00,9400ZZMAHCY1,07:48:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMAHCY1,07:48:00,07:48:00,9400ZZMAANC2,07:49:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMAANC2,07:49:00,07:49:00,9400ZZMASQY2,07:51:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMASQY2,07:51:00,07:51:00,9400ZZMAEXC2,07:53:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMAEXC2,07:53:00,07:53:00,9400ZZMAPOM1,07:55:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMAPOM1,07:55:00,07:55:00,9400ZZMACRN1,07:58:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMACRN1,07:58:00,07:58:00,9400ZZMAGMX1,08:01:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMAGMX1,08:01:00,08:01:00,9400ZZMASTP1,08:04:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMASTP1,08:04:00,08:04:00,9400ZZMAPGD1,08:07:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMAPGD1,08:07:00,08:07:00,9400ZZMAPIC1,08:10:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMAPIC1,08:10:00,08:10:00,9400ZZMANIS1,08:13:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMANIS1,08:13:00,08:13:00,9400ZZMAHTN1,08:15:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000012,MET000012,7,I,0,9400ZZMAHTN1,08:15:00,08:15:00,9400ZZMAECS1,08:16:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QT,MET,000012,MET000012,7,I,0,9400ZZMAECS1,08:16:00,,,,1,1,1,1,1,0,0,2018-04-04,20991231,0,,X,999999,METRO,99999999,,F0,T1
QO,MET,000013,MET000013,7,I,0,9400ZZMAMCU1,,07:58:00,9400ZZMAHCY1,08:00:00,1,1,1,1,1,0,0,2018-04-04,20991231,0,,X,999999,METRO,99999999,,F0,T1
