record_identity,operator,unique_journey_identifier,unique_identifier,route_number_(identifier),route_direction,has_duplicated_stops,location,published_arrival_time,published_departure_time,next_stop_id,next_stop_arrival_time,operates_on_mondays,operates_on_tuesdays,operates_on_wednesdays,operates_on_thursdays,operates_on_fridays,operates_on_saturdays,operates_on_sundays,first_date_of_operation,last_date_of_operation,school_term_time,activity_flag,bank_holidays,running_board,vehicle_type,registration_number,bay_number,fare_stage_indicator,timing_point_indicator
QO,GNV,000001,GNV000001,8A,I,0,1800WAH2711,,11:00:00,1800WA34051,11:00:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,,X,999999,BUS,99999999,,F0,T1
QI,GNV,000001,GNV000001,8A,I,0,1800WA34051,11:00:00,11:00:00,1800WA34031,11:01:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GNV,000001,GNV000001,8A,I,0,1800WA34031,11:01:00,11:01:00,1800WA34001,11:03:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GNV,000001,GNV000001,8A,I,0,1800WA34001,11:03:00,11:03:00,1800WA02701,11:04:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,GNV,000001,GNV000001,8A,I,0,1800WA02701,11:04:00,11:04:00,1800WA12181,11:05:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GNV,000001,GNV000001,8A,I,0,1800WA12181,11:05:00,11:05:00,1800WA10781,11:06:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GNV,000001,GNV000001,8A,I,0,1800WA10781,11:06:00,11:06:00,2500575,11:07:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GNV,000001,GNV000001,8A,I,0,2500575,11:07:00,11:07:00,2500ADL00007,11:10:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GNV,000001,GNV000001,8A,I,0,2500ADL00007,11:10:00,11:10:00,250010052,11:14:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,GNV,000001,GNV000001,8A,I,0,250010052,11:14:00,11:14:00,2500IMG2472,11:15:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GNV,000001,GNV000001,8A,I,0,2500IMG2472,11:15:00,11:15:00,2500IMG2466,11:18:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,GNV,000001,GNV000001,8A,I,0,2500IMG2466,11:18:00,11:18:00,2500LAA00094,11:21:00,1,1,1,1,1,0,0,2017-04-30,20991231,0,B,X,999999,BUS,99999999,,F0,T1
