record_identity,operator,unique_journey_identifier,unique_identifier,route_number_(identifier),route_direction,has_duplicated_stops,location,published_arrival_time,published_departure_time,next_stop_id,next_stop_arrival_time,operates_on_mondays,operates_on_tuesdays,operates_on_wednesdays,operates_on_thursdays,operates_on_fridays,operates_on_saturdays,operates_on_sundays,first_date_of_operation,last_date_of_operation,school_term_time,activity_flag,bank_holidays,running_board,vehicle_type,registration_number,bay_number,fare_stage_indicator,timing_point_indicator
QO,MET,000001,MET000001,6,O,0,9400ZZMAAIR1,,00:05:00,9400ZZMASDW2,00:08:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,,X,999999,METRO,99999999,,F0,T1
QI,MET,000001,MET000001,6,O,0,9400ZZMASDW2,00:08:00,00:08:00,9400ZZMAPLL2,00:10:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000001,MET000001,6,O,0,9400ZZMAPLL2,00:10:00,00:10:00,9400ZZMARWD2,00:12:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000001,MET000001,6,O,0,9400ZZMARWD2,00:12:00,00:12:00,9400ZZMAWYT2,00:14:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000001,MET000001,6,O,0,9400ZZMAWYT2,00:14:00,00:14:00,9400ZZMACSS2,00:17:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000001,MET000001,6,O,0,9400ZZMACSS2,00:17:00,00:17:00,9400ZZMABLL2,00:18:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000001,MET000001,6,O,0,9400ZZMABLL2,00:18:00,00:18:00,9400ZZMAMFT2,00:22:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000001,MET000001,6,O,0,9400ZZMAMFT2,00:22:00,00:22:00,9400ZZMARND2,00:24:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000001,MET000001,6,O,0,9400ZZMARND2,00:24:00,00:24:00,9400ZZMABAG2,00:25:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,B,X,999999,METRO,99999999,,F0,T1
QI,MET,000001,MET000001,6,O,0,9400ZZMABAG2,00:25:00,00:25:00,9400ZZMAMRD2,00:28:00,1,1,1,1,1,0,0,2018-04-02,20991231,0,B,X,999999,METRO,99999999,,F0,T1
