record_identity,operator,unique_journey_identifier,unique_identifier,route_number_(identifier),route_direction,has_duplicated_stops,location,published_arrival_time,published_departure_time,next_stop_id,next_stop_arrival_time,operates_on_mondays,operates_on_tuesdays,operates_on_wednesdays,operates_on_thursdays,operates_on_fridays,operates_on_saturdays,operates_on_sundays,first_date_of_operation,last_date_of_operation,school_term_time,activity_flag,bank_holidays,running_board,vehicle_type,registration_number,bay_number,fare_stage_indicator,timing_point_indicator
QO,GMN,000001,GMN000001,81A,I,0,1800ED19051,,05:42:00,1800ED19031,05:43:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,,X,999999,BUS,99999999,,F0,T1
QI,GMN,000001,GMN000001,81A,I,0,1800ED19031,05:43:00,05:43:00,1800ED19021,05:44:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800ED19021,05:44:00,05:44:00,1800ED30991,05:46:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800ED30991,05:46:00,05:46:00,1800ED15921,05:47:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800ED15921,05:47:00,05:47:00,1800ED15111,05:50:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800ED15111,05:50:00,05:50:00,1800ED15231,05:52:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,GMN,000001,GMN000001,81A,I,0,1800ED15231,05:52:00,05:52:00,1800ED15011,05:54:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800ED15011,05:54:00,05:54:00,1800ED10361,05:56:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800ED10361,05:56:00,05:56:00,1800OMWS001,05:58:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800OMWS001,05:58:00,05:58:00,1800ED15321,05:59:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,L,F0,T1
QI,GMN,000001,GMN000001,81A,I,0,1800ED15321,05:59:00,05:59:00,1800ED24921,06:02:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800ED24921,06:02:00,06:02:00,1800ED24901,06:03:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800ED24901,06:03:00,06:03:00,1800ED48041,06:06:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,81A,I,0,1800ED48041,06:06:00,06:06:00,1800ED22711,06:07:00,1,1,1,1,1,0,0,2018-04-08,20991231,0,B,X,999999,BUS,99999999,,F0,T1
