record_identity,operator,unique_journey_identifier,unique_identifier,route_number_(identifier),route_direction,has_duplicated_stops,location,published_arrival_time,published_departure_time,next_stop_id,next_stop_arrival_time,operates_on_mondays,operates_on_tuesdays,operates_on_wednesdays,operates_on_thursdays,operates_on_fridays,operates_on_saturdays,operates_on_sundays,first_date_of_operation,last_date_of_operation,school_term_time,activity_flag,bank_holidays,running_board,vehicle_type,registration_number,bay_number,fare_stage_indicator,timing_point_indicator
QO,GMS,000001,GMS000001,368A,I,0,1800MABS001,,06:08:00,1800SB40191,06:09:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,,X,999999,BUS,99999999,G,F0,T1
QI,GMS,000001,GMS000001,368A,I,0,1800SB40191,06:09:00,06:09:00,1800SB39711,06:11:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB39711,06:11:00,06:11:00,1800SB11601,06:13:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB11601,06:13:00,06:13:00,1800SB11561,06:14:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB11561,06:14:00,06:14:00,1800SB11541,06:15:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB11541,06:15:00,06:15:00,1800SB11521,06:16:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB11521,06:16:00,06:16:00,1800SB11681,06:17:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB11681,06:17:00,06:17:00,1800SB18201,06:18:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB18201,06:18:00,06:18:00,1800SB18181,06:19:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB18181,06:19:00,06:19:00,1800WEIC001,06:21:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800WEIC001,06:21:00,06:22:00,1800SB39611,06:24:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,A,F0,T1
QI,GMS,000001,GMS000001,368A,I,0,1800SB39611,06:24:00,06:24:00,1800SB39591,06:25:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB39591,06:25:00,06:25:00,1800SB12751,06:25:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB12751,06:25:00,06:25:00,1800SB09741,06:27:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB09741,06:27:00,06:27:00,1800SB08801,06:27:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB08801,06:27:00,06:27:00,1800SB12721,06:28:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMS,000001,GMS000001,368A,I,0,1800SB12721,06:28:00,06:28:00,1800SB12711,06:28:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T1
