record_identity,operator,unique_journey_identifier,unique_identifier,route_number_(identifier),route_direction,has_duplicated_stops,location,published_arrival_time,published_departure_time,next_stop_id,next_stop_arrival_time,operates_on_mondays,operates_on_tuesdays,operates_on_wednesdays,operates_on_thursdays,operates_on_fridays,operates_on_saturdays,operates_on_sundays,first_date_of_operation,last_date_of_operation,school_term_time,activity_flag,bank_holidays,running_board,vehicle_type,registration_number,bay_number,fare_stage_indicator,timing_point_indicator
QO,WML,000001,WML000001,339,C,1,1800ANBS001,,07:35:00,1800EH20901,07:37:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,,X,999999,BUS,99999999,N,F0,T1
QI,WML,000001,WML000001,339,C,1,1800EH20901,07:37:00,07:37:00,1800EH14791,07:37:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH14791,07:37:00,07:37:00,1800EH36051,07:40:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH36051,07:40:00,07:40:00,1800EH10341,07:41:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH10341,07:41:00,07:41:00,1800EH35981,07:43:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH35981,07:43:00,07:43:00,1800EH35961,07:44:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,WML,000001,WML000001,339,C,1,1800EH35961,07:44:00,07:44:00,1800EH08311,07:44:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH08311,07:44:00,07:44:00,1800EH08511,07:45:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH08511,07:45:00,07:45:00,1800EH35941,07:46:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH35941,07:46:00,07:46:00,1800EH01441,07:47:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH01441,07:47:00,07:47:00,1800EH08661,07:48:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH08661,07:48:00,07:48:00,1800EH35901,07:49:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH35901,07:49:00,07:49:00,1800EH35881,07:49:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH35881,07:49:00,07:49:00,1800EH04791,07:51:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000001,WML000001,339,C,1,1800EH04791,07:51:00,07:51:00,1800ANBS001,07:53:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QT,WML,000001,WML000001,339,C,1,1800ANBS001,07:53:00,,,,1,1,1,1,1,0,0,2017-01-03,20991231,0,,X,999999,BUS,99999999,,F0,T1
QO,WML,000002,WML000002,339,C,1,1800ANBS001,,08:35:00,1800EH20901,08:37:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,,X,999999,BUS,99999999,N,F0,T1
QI,WML,000002,WML000002,339,C,1,1800EH20901,08:37:00,08:37:00,1800EH14791,08:37:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000002,WML000002,339,C,1,1800EH14791,08:37:00,08:37:00,1800EH36051,08:40:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000002,WML000002,339,C,1,1800EH36051,08:40:00,08:40:00,1800EH10341,08:41:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000002,WML000002,339,C,1,1800EH10341,08:41:00,08:41:00,1800EH35981,08:43:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,WML,000002,WML000002,339,C,1,1800EH35981,08:43:00,08:43:00,1800EH35961,08:44:00,1,1,1,1,1,0,0,2017-01-03,20991231,0,B,X,999999,BUS,99999999,,F0,T1
