record_identity,operator,unique_journey_identifier,unique_identifier,route_number_(identifier),route_direction,has_duplicated_stops,location,published_arrival_time,published_departure_time,next_stop_id,next_stop_arrival_time,operates_on_mondays,operates_on_tuesdays,operates_on_wednesdays,operates_on_thursdays,operates_on_fridays,operates_on_saturdays,operates_on_sundays,first_date_of_operation,last_date_of_operation,school_term_time,activity_flag,bank_holidays,running_board,vehicle_type,registration_number,bay_number,fare_stage_indicator,timing_point_indicator
QO,GMN,000001,GMN000001,17A,I,0,1800REBS001,,05:20:00,1800NE17081,05:21:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,,X,999999,BUS,99999999,K,F0,T1
QI,GMN,000001,GMN000001,17A,I,0,1800NE17081,05:21:00,05:21:00,1800NE17111,05:21:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE17111,05:21:00,05:21:00,1800NE17141,05:23:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE17141,05:23:00,05:23:00,1800NE25801,05:24:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE25801,05:24:00,05:24:00,1800NE25811,05:25:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE25811,05:25:00,05:25:00,1800NE25781,05:27:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE25781,05:27:00,05:27:00,1800NE18461,05:27:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,GMN,000001,GMN000001,17A,I,0,1800NE18461,05:27:00,05:27:00,1800NE03411,05:28:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03411,05:28:00,05:28:00,1800NE03391,05:29:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03391,05:29:00,05:29:00,1800NE03371,05:30:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03371,05:30:00,05:30:00,1800NE03351,05:31:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03351,05:31:00,05:31:00,1800NE03331,05:32:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03331,05:32:00,05:32:00,1800NE03311,05:33:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03311,05:33:00,05:33:00,1800NE03291,05:33:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03291,05:33:00,05:33:00,1800NE03281,05:34:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03281,05:34:00,05:34:00,1800NE03241,05:35:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03241,05:35:00,05:35:00,1800NE03221,05:37:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,GMN,000001,GMN000001,17A,I,0,1800NE03221,05:37:00,05:37:00,1800NE03191,05:39:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03191,05:39:00,05:39:00,1800NE04671,05:41:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE04671,05:41:00,05:41:00,1800NE04681,05:41:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T1
QI,GMN,000001,GMN000001,17A,I,0,1800NE04681,05:41:00,05:41:00,1800NE04691,05:42:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE04691,05:42:00,05:42:00,1800NE04701,05:42:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE04701,05:42:00,05:42:00,1800NE04711,05:43:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE04711,05:43:00,05:43:00,1800NE04721,05:44:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE04721,05:44:00,05:44:00,1800NE03161,05:45:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03161,05:45:00,05:45:00,1800NE03141,05:46:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03141,05:46:00,05:46:00,1800NE03111,05:46:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03111,05:46:00,05:46:00,1800NE03091,05:47:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03091,05:47:00,05:47:00,1800NE03071,05:47:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03071,05:47:00,05:47:00,1800NE03061,05:48:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE03061,05:48:00,05:48:00,1800NE26401,05:49:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE26401,05:49:00,05:49:00,1800NE26421,05:50:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE26421,05:50:00,05:50:00,1800NE26431,05:50:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE26431,05:50:00,05:50:00,1800NE09721,05:50:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800NE09721,05:50:00,05:50:00,1800MNBS001,05:52:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
QI,GMN,000001,GMN000001,17A,I,0,1800MNBS001,05:52:00,05:55:00,1800NE35881,05:55:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,N,F0,T1
QI,GMN,000001,GMN000001,17A,I,0,1800NE35881,05:55:00,05:55:00,1800NE43431,05:56:00,1,1,1,1,1,0,0,2018-01-28,20991231,0,B,X,999999,BUS,99999999,,F0,T0
